# steam_cost,electricity_cost,LCOW,SEC
3.368421e-03,5.000000e-01,3.444986e+00,5.859627e+00
3.789474e-03,0.000000e+00,2.521395e+00,5.859627e+00
3.789474e-03,2.631579e-02,2.578354e+00,5.859627e+00
3.789474e-03,5.263158e-02,2.635313e+00,5.859627e+00
3.789474e-03,7.894737e-02,2.692272e+00,5.859627e+00
3.789474e-03,1.052632e-01,2.749231e+00,5.859627e+00
3.789474e-03,1.315789e-01,2.806191e+00,5.859627e+00
3.789474e-03,1.578947e-01,2.863150e+00,5.859627e+00
3.789474e-03,1.842105e-01,2.920109e+00,5.859627e+00
3.789474e-03,2.105263e-01,2.977068e+00,5.859627e+00
3.789474e-03,2.368421e-01,3.034027e+00,5.859627e+00
3.789474e-03,2.631579e-01,3.090986e+00,5.859627e+00
3.789474e-03,2.894737e-01,3.147946e+00,5.859627e+00
3.789474e-03,3.157895e-01,3.204905e+00,5.859627e+00
3.789474e-03,3.421053e-01,3.261864e+00,5.859627e+00
3.789474e-03,3.684211e-01,3.318823e+00,5.859626e+00
3.789474e-03,3.947368e-01,3.375782e+00,5.859626e+00
3.789474e-03,4.210526e-01,3.432742e+00,5.859627e+00
3.789474e-03,4.473684e-01,3.489701e+00,5.859627e+00
3.789474e-03,4.736842e-01,3.546660e+00,5.859627e+00
3.789474e-03,5.000000e-01,3.603619e+00,5.859627e+00
4.210526e-03,0.000000e+00,2.679903e+00,5.859627e+00
4.210526e-03,2.631579e-02,2.736862e+00,5.859627e+00
4.210526e-03,5.263158e-02,2.793821e+00,5.859627e+00
4.210526e-03,7.894737e-02,2.850781e+00,5.859627e+00
4.210526e-03,1.052632e-01,2.907740e+00,5.859627e+00
4.210526e-03,1.315789e-01,2.964699e+00,5.859627e+00
4.210526e-03,1.578947e-01,3.021658e+00,5.859627e+00
4.210526e-03,1.842105e-01,3.078617e+00,5.859627e+00
4.210526e-03,2.105263e-01,3.135577e+00,5.859627e+00
4.210526e-03,2.368421e-01,3.192536e+00,5.859627e+00
4.210526e-03,2.631579e-01,3.249495e+00,5.859627e+00
4.210526e-03,2.894737e-01,3.306454e+00,5.859627e+00
4.210526e-03,3.157895e-01,3.363413e+00,5.859627e+00
4.210526e-03,3.421053e-01,3.420372e+00,5.859627e+00
4.210526e-03,3.684211e-01,3.477332e+00,5.859627e+00
4.210526e-03,3.947368e-01,3.534291e+00,5.859627e+00
4.210526e-03,4.210526e-01,3.591250e+00,5.859627e+00
4.210526e-03,4.473684e-01,3.648209e+00,5.859627e+00
4.210526e-03,4.736842e-01,3.705168e+00,5.859627e+00
4.210526e-03,5.000000e-01,3.762127e+00,5.859627e+00
4.631579e-03,0.000000e+00,2.838308e+00,5.859627e+00
4.631579e-03,2.631579e-02,2.895268e+00,5.859627e+00
4.631579e-03,5.263158e-02,2.952227e+00,5.859627e+00
4.631579e-03,7.894737e-02,3.009186e+00,5.859627e+00
4.631579e-03,1.052632e-01,3.066145e+00,5.859627e+00
4.631579e-03,1.315789e-01,3.123104e+00,5.859627e+00
4.631579e-03,1.578947e-01,3.180063e+00,5.859627e+00
4.631579e-03,1.842105e-01,3.237023e+00,5.859627e+00
4.631579e-03,2.105263e-01,3.293982e+00,5.859627e+00
4.631579e-03,2.368421e-01,3.350941e+00,5.859627e+00
4.631579e-03,2.631579e-01,3.407900e+00,5.859627e+00
4.631579e-03,2.894737e-01,3.464859e+00,5.859627e+00
4.631579e-03,3.157895e-01,3.521819e+00,5.859627e+00
4.631579e-03,3.421053e-01,3.578778e+00,5.859627e+00
4.631579e-03,3.684211e-01,3.635737e+00,5.859627e+00
4.631579e-03,3.947368e-01,3.692696e+00,5.859627e+00
4.631579e-03,4.210526e-01,3.749655e+00,5.859627e+00
4.631579e-03,4.473684e-01,3.806614e+00,5.859627e+00
