# Feed Concentration,Volumetric Recovery Rate,LCOW,LCOW wrt Feed Flow,SEC,SEC wrt Feed,Number of Stages,Final Brine Concentration,Final Permeate Concentration (ppm),Annual Feed Flow,Annual Water Production,Pump Work In (kW),Pump Work Recovered (kW),Net Pump Work In (kW),Energy Recovery (%),Mass Water Recovery Rate (%),System Salt Rejection (%),Total Membrane Area,Total Capex LCOW,Total Opex LCOW,Primary Pump Capex LCOW,Recycle Pump Capex LCOW,ERD Capex LCOW,Membrane Capex LCOW,Indirect Capex LCOW,Electricity LCOW,Membrane Replacement LCOW,Chem-labor-maintenance LCOW,Pumping Energy Agg LCOW,Membrane Agg LCOW,Feed Pressure (bar)-Stage 1,Feed Pressure (bar)-Stage 2,Feed Pressure (bar)-Stage 3,Feed Pressure (bar)-Stage 4,Membrane Area-Stage 1,Membrane Area-Stage 2,Membrane Area-Stage 3,Observed Rejection (%)-Stage 1,Observed Rejection (%)-Stage 2,Observed Rejection (%)-Stage 3,Observed Salt Passage (%)-Stage 1,Observed Salt Passage (%)-Stage 2,Observed Salt Passage (%)-Stage 3,Mass Salt Passage (%)-Stage 1,Mass Salt Passage (%)-Stage 2,Mass Salt Passage (%)-Stage 3,Volumetric Module Recovery Rate (%)-Stage 1,Volumetric Module Recovery Rate (%)-Stage 2,Volumetric Module Recovery Rate (%)-Stage 3,Mass Water Module Recovery Rate (%)-Stage 1,Mass Water Module Recovery Rate (%)-Stage 2,Mass Water Module Recovery Rate (%)-Stage 3,A-Value (LMH/bar)-Stage 1,A-Value (LMH/bar)-Stage 2,A-Value (LMH/bar)-Stage 3,B-Value (LMH)-Stage 1,B-Value (LMH)-Stage 2,B-Value (LMH)-Stage 3,Average Water Flux (LMH)-Stage 1,Average Water Flux (LMH)-Stage 2,Average Water Flux (LMH)-Stage 3,Average NaCl Flux (GMH)-Stage 1,Average NaCl Flux (GMH)-Stage 2,Average NaCl Flux (GMH)-Stage 3,Inlet Reynolds Number-Stage 1,Inlet Reynolds Number-Stage 2,Inlet Reynolds Number-Stage 3,Outlet Reynolds Number-Stage 1,Outlet Reynolds Number-Stage 2,Outlet Reynolds Number-Stage 3,Inlet Crossflow Velocity-Stage 1,Inlet Crossflow Velocity-Stage 2,Inlet Crossflow Velocity-Stage 3,Outlet Crossflow Velocity-Stage 1,Outlet Crossflow Velocity-Stage 2,Outlet Crossflow Velocity-Stage 3,Primary Pump SEC-Stage 1,Primary Pump SEC-Stage 2,Primary Pump SEC-Stage 3,Primary Pump SEC-Stage 4,Recycle Pump SEC-Stage 1,Recycle Pump SEC-Stage 2,Recycle Pump SEC-Stage 3,Recycle Pump SEC-Stage 4,ERD SEC-Stage 1,ERD SEC-Stage 2,ERD SEC-Stage 3,ERD SEC-Stage 4,Net SEC-Stage 1,Net SEC-Stage 2,Net SEC-Stage 3,Net SEC-Stage 4
9.125000e+01,6.000000e-01,2.185716e+00,1.311430e+00,9.316371e+00,5.589823e+00,4.000000e+00,2.246403e+02,5.511014e+02,2.840184e+04,1.704110e+04,2.259895e+01,-2.475590e+00,2.012336e+01,1.095445e+01,6.161283e+01,9.939882e+01,1.179514e+03,9.400761e-01,1.245640e+00,2.473446e-01,5.683617e-03,9.362485e-03,2.076474e-01,4.700381e-01,6.521460e-01,3.114711e-01,2.820228e-01,1.334362e+00,8.513542e-01,3.852540e+01,6.500000e+01,6.500000e+01,4.522133e+01,4.130629e+02,2.253229e+02,2.264612e+02,1.632876e+01,7.347734e+00,4.286188e+01,8.367124e+01,9.265227e+01,5.713812e+01,6.532280e+01,9.011988e+01,5.042859e+01,5.947619e+01,7.621894e+01,7.859437e+01,6.161283e+01,7.853028e+01,8.059145e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,5.202391e+00,9.537047e+00,9.489111e+00,2.868626e+00,5.258778e+00,5.232346e+00,1.950484e+02,2.081143e+02,2.311997e+02,7.074809e+01,4.133188e+01,4.133188e+01,2.017570e-01,2.119839e-01,2.340871e-01,8.165904e-02,5.048951e-02,5.065480e-02,2.315565e+00,3.083640e+00,2.999357e+00,1.828903e+00,0.000000e+00,1.031511e-01,9.115572e-02,4.070539e-02,-3.534217e-01,-3.749527e-01,-3.160042e-01,-1.017277e-01,1.962143e+00,2.811838e+00,2.774509e+00,1.767881e+00
9.125000e+01,6.375000e-01,2.236782e+00,1.425949e+00,9.538769e+00,6.080965e+00,4.000000e+00,2.469865e+02,6.005329e+02,2.840184e+04,1.810617e+04,2.467771e+01,-2.786236e+00,2.189148e+01,1.129050e+01,6.546285e+01,9.934487e+01,1.280145e+03,9.622375e-01,1.274545e+00,2.540565e-01,5.993330e-03,8.962550e-03,2.121064e-01,4.811187e-01,6.677138e-01,3.181595e-01,2.886712e-01,1.367146e+00,8.696360e-01,4.274859e+01,6.500000e+01,6.500000e+01,4.730888e+01,4.134810e+02,2.600825e+02,2.604851e+02,1.185217e+01,8.028359e+00,4.146410e+01,8.814783e+01,9.197164e+01,5.853590e+01,7.397514e+01,8.929707e+01,5.158983e+01,6.316118e+01,7.530721e+01,7.779687e+01,6.546285e+01,7.772384e+01,7.988385e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,5.521886e+00,8.778735e+00,8.765167e+00,3.318067e+00,5.275087e+00,5.266934e+00,1.862008e+02,1.999956e+02,2.225225e+02,6.049991e+01,4.133188e+01,4.133188e+01,1.926051e-01,2.045923e-01,2.260879e-01,7.086141e-02,5.061195e-02,5.072786e-02,2.424711e+00,3.119753e+00,3.029030e+00,1.931503e+00,0.000000e+00,1.083918e-01,9.545209e-02,4.397459e-02,-3.777441e-01,-3.937046e-01,-3.308113e-01,-1.117863e-01,2.046967e+00,2.834441e+00,2.793671e+00,1.863691e+00
9.125000e+01,6.750000e-01,2.295358e+00,1.549367e+00,9.950791e+00,6.716784e+00,4.000000e+00,2.742041e+02,6.492512e+02,2.840184e+04,1.917124e+04,2.735603e+01,-3.175604e+00,2.418042e+01,1.160843e+01,6.931279e+01,9.929170e+01,1.353691e+03,9.854276e-01,1.309931e+00,2.659708e-01,6.287538e-03,8.624080e-03,2.118314e-01,4.927138e-01,6.965553e-01,3.177472e-01,2.956283e-01,1.426850e+00,8.685089e-01,5.138844e+01,6.500000e+01,6.500000e+01,4.909309e+01,3.789936e+02,2.972322e+02,2.967208e+02,7.642221e+00,8.639883e+00,4.040628e+01,9.235778e+01,9.136012e+01,5.959372e+01,8.299008e+01,8.854088e+01,5.243127e+01,6.684477e+01,7.444326e+01,7.704897e+01,6.931279e+01,7.695647e+01,7.921713e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,6.378662e+00,8.133278e+00,8.147295e+00,4.144044e+00,5.283972e+00,5.293078e+00,1.854087e+02,1.928124e+02,2.149012e+02,5.332734e+01,4.133188e+01,4.133188e+01,1.917857e-01,1.980323e-01,2.190466e-01,6.351756e-02,5.071601e-02,5.078899e-02,2.764071e+00,3.154824e+00,3.057471e+00,2.021274e+00,0.000000e+00,1.134741e-01,9.956528e-02,4.694437e-02,-4.304533e-01,-4.118543e-01,-3.449038e-01,-1.196216e-01,2.333617e+00,2.856444e+00,2.812133e+00,1.948597e+00
9.125000e+01,7.125000e-01,2.349511e+00,1.674027e+00,1.050752e+01,7.486612e+00,4.000000e+00,3.081018e+02,6.762007e+02,2.840184e+04,2.023631e+04,3.052239e+01,-3.570586e+00,2.695180e+01,1.169825e+01,7.316303e+01,9.926228e+01,1.389136e+03,1.003907e+00,1.345604e+00,2.813390e-01,6.444229e-03,8.232824e-03,2.059372e-01,5.019533e-01,7.355267e-01,3.089058e-01,3.011720e-01,1.505169e+00,8.443424e-01,6.500000e+01,6.500000e+01,6.500000e+01,4.983259e+01,3.230335e+02,3.266196e+02,3.254861e+02,5.400250e+00,8.966455e+00,3.997169e+01,9.459975e+01,9.103354e+01,6.002831e+01,9.027191e+01,8.813069e+01,5.275164e+01,7.054068e+01,7.398015e+01,7.665348e+01,7.316303e+01,7.654367e+01,7.886302e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,7.899364e+00,7.812635e+00,7.839843e+00,5.345170e+00,5.286484e+00,5.304894e+00,1.920390e+02,1.891493e+02,2.110548e+02,4.818800e+01,4.133188e+01,4.133188e+01,1.986441e-01,1.946788e-01,2.154866e-01,5.852284e-02,5.076724e-02,5.081840e-02,3.326147e+00,3.173979e+00,3.072768e+00,2.060210e+00,0.000000e+00,1.162470e-01,1.017755e-01,4.844036e-02,-4.977003e-01,-4.217367e-01,-3.524214e-01,-1.201830e-01,2.828446e+00,2.868489e+00,2.822122e+00,1.988467e+00
9.125000e+01,7.500000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.125000e+01,7.875000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.125000e+01,8.250000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.125000e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.125000e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.843750e+01,3.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.843750e+01,3.375000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.843750e+01,3.750000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.843750e+01,4.125000e-01,2.136497e+00,8.813052e-01,8.850372e+00,3.650779e+00,4.000000e+00,1.664218e+02,5.052983e+02,2.840184e+04,1.171576e+04,1.526823e+01,-2.125422e+00,1.314280e+01,1.392056e+01,4.246355e+01,9.948905e+01,7.935437e+02,9.324406e-01,1.204057e+00,2.451191e-01,3.535520e-03,1.436666e-02,2.031990e-01,4.662203e-01,6.195261e-01,3.047986e-01,2.797322e-01,1.303381e+00,8.331161e-01,2.496622e+01,6.500000e+01,6.500000e+01,4.805836e+01,3.260103e+02,1.424926e+02,1.434803e+02,2.668661e+01,6.438706e+00,4.036759e+01,7.331339e+01,9.356129e+01,5.963241e+01,3.892376e+01,9.135271e+01,5.327654e+01,4.091216e+01,7.708793e+01,7.916492e+01,4.246355e+01,7.928413e+01,8.108106e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,4.531745e+00,1.036823e+01,1.029686e+01,2.291040e+00,5.241696e+00,5.205614e+00,1.136819e+02,2.163351e+02,2.377596e+02,6.319839e+01,4.133188e+01,4.133188e+01,1.184350e-01,2.193748e-01,2.398866e-01,6.990592e-02,5.032777e-02,5.049219e-02,2.150660e+00,3.050239e+00,2.978236e+00,1.956308e+00,0.000000e+00,1.558102e-02,8.804199e-02,4.256739e-02,-6.397445e-01,-3.577613e-01,-3.071897e-01,-1.265651e-01,1.510915e+00,2.708059e+00,2.759088e+00,1.872310e+00
9.843750e+01,4.500000e-01,2.153745e+00,9.691852e-01,8.725935e+00,3.926671e+00,4.000000e+00,1.775327e+02,5.222235e+02,2.840184e+04,1.278083e+04,1.628153e+01,-2.145518e+00,1.413602e+01,1.317761e+01,4.632368e+01,9.947193e+01,9.115028e+02,9.399988e-01,1.213746e+00,2.394323e-01,3.628404e-03,1.298482e-02,2.139539e-01,4.699994e-01,6.108155e-01,3.209309e-01,2.819997e-01,1.276534e+00,8.772112e-01,2.562418e+01,6.500000e+01,6.500000e+01,4.538731e+01,3.692822e+02,1.605658e+02,1.617313e+02,2.491107e+01,6.775202e+00,4.315554e+01,7.508893e+01,9.322480e+01,5.684446e+01,4.366751e+01,9.079794e+01,5.026407e+01,4.462083e+01,7.675859e+01,7.903974e+01,4.632368e+01,7.900705e+01,8.098907e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,4.364406e+00,1.003761e+01,9.965276e+00,2.280387e+00,5.244615e+00,5.206821e+00,1.187959e+02,2.132146e+02,2.363658e+02,6.135761e+01,4.133188e+01,4.133188e+01,1.237628e-01,2.166165e-01,2.388419e-01,6.846035e-02,5.041049e-02,5.061012e-02,2.025591e+00,3.062642e+00,2.982914e+00,1.829150e+00,0.000000e+00,2.194416e-02,8.877285e-02,3.931406e-02,-5.445283e-01,-3.640731e-01,-3.080037e-01,-1.077885e-01,1.481063e+00,2.720513e+00,2.763684e+00,1.760676e+00
9.843750e+01,4.875000e-01,2.186047e+00,1.065698e+00,8.820755e+00,4.300118e+00,4.000000e+00,1.902102e+02,5.509129e+02,2.840184e+04,1.384590e+04,1.775408e+01,-2.273656e+00,1.548042e+01,1.280639e+01,5.018364e+01,9.944291e+01,1.014743e+03,9.529205e-01,1.233127e+00,2.407199e-01,3.935892e-03,1.193937e-02,2.198651e-01,4.764603e-01,6.174528e-01,3.297977e-01,2.858762e-01,1.284600e+00,9.014470e-01,2.822085e+01,6.500000e+01,6.500000e+01,4.478443e+01,3.937287e+02,1.829887e+02,1.838977e+02,2.253109e+01,7.549699e+00,4.387207e+01,7.746891e+01,9.245030e+01,5.612793e+01,4.912886e+01,8.988240e+01,4.944730e+01,4.832499e+01,7.623928e+01,7.865728e+01,5.018364e+01,7.854653e+01,8.064119e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,4.434509e+00,9.541537e+00,9.494372e+00,2.444375e+00,5.259453e+00,5.233455e+00,1.295123e+02,2.082856e+02,2.318357e+02,6.181936e+01,4.133188e+01,4.133188e+01,1.349272e-01,2.121378e-01,2.346704e-01,6.963783e-02,5.048596e-02,5.064797e-02,2.067054e+00,3.082910e+00,2.997280e+00,1.806296e+00,0.000000e+00,3.215208e-02,9.085391e-02,3.973942e-02,-5.015121e-01,-3.744923e-01,-3.145890e-01,-1.049372e-01,1.565542e+00,2.740570e+00,2.773544e+00,1.741098e+00
9.843750e+01,5.250000e-01,2.225491e+00,1.168383e+00,9.049518e+00,4.750997e+00,4.000000e+00,2.048182e+02,5.816221e+02,2.840184e+04,1.491097e+04,1.954536e+01,-2.441768e+00,1.710359e+01,1.249283e+01,5.404352e+01,9.941184e+01,1.106638e+03,9.677315e-01,1.257760e+00,2.456764e-01,4.425077e-03,1.111513e-02,2.226492e-01,4.838658e-01,6.334662e-01,3.339738e-01,2.903195e-01,1.312629e+00,9.128617e-01,3.166240e+01,6.500000e+01,6.500000e+01,4.618924e+01,4.116958e+02,2.076140e+02,2.081871e+02,1.992690e+01,7.952055e+00,4.278957e+01,8.007310e+01,9.204794e+01,5.721043e+01,5.508629e+01,8.939688e+01,5.037198e+01,5.202559e+01,7.566726e+01,7.815019e+01,5.404352e+01,7.804107e+01,8.019250e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,4.567175e+00,9.056648e+00,9.031717e+00,2.657916e+00,5.270613e+00,5.256104e+00,1.429999e+02,2.031178e+02,2.262319e+02,6.269722e+01,4.133188e+01,4.133188e+01,1.489787e-01,2.074353e-01,2.295060e-01,7.137946e-02,5.056427e-02,5.069519e-02,2.162198e+00,3.105445e+00,3.016006e+00,1.874837e+00,0.000000e+00,4.748573e-02,9.356587e-02,4.192117e-02,-4.697088e-01,-3.862080e-01,-3.239902e-01,-1.120338e-01,1.692489e+00,2.766723e+00,2.785581e+00,1.804725e+00
9.843750e+01,5.625000e-01,2.271000e+00,1.277438e+00,9.372445e+00,5.272000e+00,4.000000e+00,2.218348e+02,6.102674e+02,2.840184e+04,1.597604e+04,2.158655e+01,-2.607345e+00,1.897920e+01,1.207857e+01,5.790337e+01,9.938286e+01,1.191791e+03,9.840271e-01,1.286973e+00,2.525746e-01,5.231068e-03,1.041186e-02,2.237960e-01,4.920135e-01,6.560712e-01,3.356939e-01,2.952081e-01,1.353437e+00,9.175634e-01,3.663761e+01,6.500000e+01,6.500000e+01,4.747540e+01,4.206559e+02,2.330742e+02,2.332589e+02,1.755569e+01,8.286280e+00,4.183387e+01,8.244431e+01,9.171372e+01,5.816613e+01,6.117785e+01,8.898681e+01,5.118746e+01,5.572550e+01,7.514439e+01,7.768519e+01,5.790337e+01,7.757811e+01,7.978044e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,4.789138e+00,8.643508e+00,8.636664e+00,2.924440e+00,5.278072e+00,5.273893e+00,1.663483e+02,1.985940e+02,2.213093e+02,6.652170e+01,4.133188e+01,4.133188e+01,1.733034e-01,2.033116e-01,2.249643e-01,7.663507e-02,5.063144e-02,5.073595e-02,2.345637e+00,3.126348e+00,3.033393e+00,1.938346e+00,0.000000e+00,7.626381e-02,9.608230e-02,4.395362e-02,-4.396460e-01,-3.970625e-01,-3.327206e-01,-1.181488e-01,1.905991e+00,2.805549e+00,2.796754e+00,1.864151e+00
9.843750e+01,6.000000e-01,2.320964e+00,1.392578e+00,9.746573e+00,5.847944e+00,4.000000e+00,2.418957e+02,6.416790e+02,2.840184e+04,1.704110e+04,2.386696e+01,-2.814359e+00,2.105260e+01,1.179186e+01,6.176313e+01,9.935108e+01,1.272354e+03,1.002090e+00,1.318874e+00,2.609973e-01,6.228040e-03,9.828106e-03,2.239914e-01,5.010449e-01,6.822601e-01,3.359871e-01,3.006269e-01,1.402599e+00,9.183648e-01,4.291546e+01,6.500000e+01,6.500000e+01,4.879165e+01,4.180459e+02,2.611461e+02,2.608098e+02,1.502455e+01,8.632667e+00,4.092977e+01,8.497545e+01,9.136733e+01,5.907023e+01,6.774904e+01,8.855535e+01,5.194641e+01,5.942221e+01,7.458400e+01,7.718981e+01,6.176313e+01,7.708072e+01,7.934024e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,5.140268e+00,8.228605e+00,8.239215e+00,3.300520e+00,5.283513e+00,5.290326e+00,1.882818e+02,1.939432e+02,2.162726e+02,6.810806e+01,4.133188e+01,4.133188e+01,1.961539e-01,1.990645e-01,2.203118e-01,7.951244e-02,5.069899e-02,5.077673e-02,2.586556e+00,3.149087e+00,3.052169e+00,2.004181e+00,0.000000e+00,1.126426e-01,9.879800e-02,4.608294e-02,-4.278367e-01,-4.088487e-01,-3.421111e-01,-1.241474e-01,2.158719e+00,2.852881e+00,2.808856e+00,1.926117e+00
9.843750e+01,6.375000e-01,2.378659e+00,1.516395e+00,1.007374e+01,6.422011e+00,4.000000e+00,2.658567e+02,6.945760e+02,2.840184e+04,1.810617e+04,2.631291e+01,-3.193669e+00,2.311924e+01,1.213727e+01,6.562249e+01,9.929756e+01,1.366110e+03,1.026133e+00,1.352527e+00,2.707356e-01,6.545677e-03,9.435278e-03,2.263498e-01,5.130664e-01,7.051620e-01,3.395248e-01,3.078398e-01,1.450625e+00,9.280343e-01,4.955354e+01,6.500000e+01,6.500000e+01,5.078044e+01,4.010867e+02,3.001263e+02,2.987281e+02,1.093261e+01,9.201605e+00,3.979878e+01,8.906739e+01,9.079839e+01,6.020122e+01,7.635488e+01,8.783402e+01,5.284899e+01,6.310495e+01,7.367209e+01,7.639654e+01,6.562249e+01,7.626828e+01,7.863180e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,5.692394e+00,7.607276e+00,7.642880e+00,3.956548e+00,5.287504e+00,5.312250e+00,1.832271e+02,1.867794e+02,2.086150e+02,5.937210e+01,4.133188e+01,4.133188e+01,1.908878e-01,1.925055e-01,2.132252e-01,7.036262e-02,5.079941e-02,5.083607e-02,2.820061e+00,3.186869e+00,3.082824e+00,2.104908e+00,0.000000e+00,1.181115e-01,1.032273e-01,4.931872e-02,-4.717317e-01,-4.283655e-01,-3.573017e-01,-1.341779e-01,2.348329e+00,2.876615e+00,2.828750e+00,2.020049e+00
9.843750e+01,6.750000e-01,2.437362e+00,1.645219e+00,1.071452e+01,7.232301e+00,4.000000e+00,2.950440e+02,7.279901e+02,2.840184e+04,1.917124e+04,2.973947e+01,-3.703187e+00,2.603628e+01,1.245210e+01,6.948207e+01,9.926375e+01,1.394042e+03,1.046251e+00,1.391111e+00,2.892543e-01,6.724990e-03,9.000525e-03,2.181459e-01,5.231257e-01,7.500164e-01,3.272188e-01,3.138754e-01,1.542964e+00,8.943980e-01,6.499999e+01,6.500000e+01,6.500000e+01,5.138930e+01,3.272517e+02,3.330495e+02,3.307899e+02,8.500588e+00,9.621702e+00,3.957688e+01,9.149941e+01,9.037830e+01,6.042312e+01,8.365890e+01,8.729915e+01,5.293569e+01,6.679768e+01,7.312408e+01,7.594424e+01,6.948207e+01,7.577710e+01,7.822350e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,7.387055e+00,7.258460e+00,7.308042e+00,5.381621e+00,5.287937e+00,5.324058e+00,1.930492e+02,1.826919e+02,2.044380e+02,5.538017e+01,4.133188e+01,4.133188e+01,2.011206e-01,1.887506e-01,2.093484e-01,6.676775e-02,5.085327e-02,5.086484e-02,3.510932e+00,3.210084e+00,3.100718e+00,2.138660e+00,0.000000e+00,1.214673e-01,1.058091e-01,5.079558e-02,-5.834067e-01,-4.402770e-01,-3.659277e-01,-1.343340e-01,2.927525e+00,2.891274e+00,2.840599e+00,2.055122e+00
9.843750e+01,7.125000e-01,2.501787e+00,1.782523e+00,1.078159e+01,7.681882e+00,4.000000e+00,3.312457e+02,7.825368e+02,2.840184e+04,2.023631e+04,3.148399e+01,-3.829219e+00,2.765478e+01,1.216243e+01,7.334122e+01,9.920855e+01,1.567024e+03,1.075856e+00,1.425931e+00,2.897788e-01,7.071077e-03,8.769339e-03,2.323088e-01,5.379280e-01,7.547112e-01,3.484632e-01,3.227568e-01,1.549321e+00,9.524661e-01,6.500000e+01,6.500000e+01,6.500000e+01,5.403167e+01,3.793255e+02,3.783403e+02,3.746300e+02,4.456200e+00,9.946844e+00,3.804803e+01,9.554380e+01,9.005316e+01,6.195197e+01,9.333324e+01,8.684577e+01,5.424321e+01,7.047481e+01,7.221614e+01,7.512091e+01,7.334122e+01,7.496529e+01,7.748932e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,6.726925e+00,6.744441e+00,6.811238e+00,5.268189e+00,5.281907e+00,5.334218e+00,1.732054e+02,1.762930e+02,1.973063e+02,4.336261e+01,4.133188e+01,4.133188e+01,1.804471e-01,1.828687e-01,2.027354e-01,5.332173e-02,5.093993e-02,5.092061e-02,3.326147e+00,3.249191e+00,3.133466e+00,2.273275e+00,0.000000e+00,1.271180e-01,1.105355e-01,5.472896e-02,-5.028814e-01,-4.604806e-01,-3.824038e-01,-1.471070e-01,2.823265e+00,2.915829e+00,2.861598e+00,2.180897e+00
9.843750e+01,7.500000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.843750e+01,7.875000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
