# Feed Concentration,Volumetric Recovery Rate,LCOW,LCOW wrt Feed Flow,SEC,SEC wrt Feed,Number of Stages,Final Brine Concentration,Final Permeate Concentration (ppm),Annual Feed Flow,Annual Water Production,Pump Work In (kW),Pump Work Recovered (kW),Net Pump Work In (kW),Energy Recovery (%),Mass Water Recovery Rate (%),System Salt Rejection (%),Total Membrane Area,Total Capex LCOW,Total Opex LCOW,Primary Pump Capex LCOW,Recycle Pump Capex LCOW,ERD Capex LCOW,Membrane Capex LCOW,Indirect Capex LCOW,Electricity LCOW,Membrane Replacement LCOW,Chem-labor-maintenance LCOW,Pumping Energy Agg LCOW,Membrane Agg LCOW,Feed Pressure (bar)-Stage 1,Feed Pressure (bar)-Stage 2,Feed Pressure (bar)-Stage 3,Membrane Area-Stage 1,Membrane Area-Stage 2,Observed Rejection (%)-Stage 1,Observed Rejection (%)-Stage 2,Observed Salt Passage (%)-Stage 1,Observed Salt Passage (%)-Stage 2,Mass Salt Passage (%)-Stage 1,Mass Salt Passage (%)-Stage 2,Volumetric Module Recovery Rate (%)-Stage 1,Volumetric Module Recovery Rate (%)-Stage 2,Mass Water Module Recovery Rate (%)-Stage 1,Mass Water Module Recovery Rate (%)-Stage 2,A-Value (LMH/bar)-Stage 1,A-Value (LMH/bar)-Stage 2,B-Value (LMH)-Stage 1,B-Value (LMH)-Stage 2,Average Water Flux (LMH)-Stage 1,Average Water Flux (LMH)-Stage 2,Average NaCl Flux (GMH)-Stage 1,Average NaCl Flux (GMH)-Stage 2,Inlet Reynolds Number-Stage 1,Inlet Reynolds Number-Stage 2,Outlet Reynolds Number-Stage 1,Outlet Reynolds Number-Stage 2,Inlet Crossflow Velocity-Stage 1,Inlet Crossflow Velocity-Stage 2,Outlet Crossflow Velocity-Stage 1,Outlet Crossflow Velocity-Stage 2,Primary Pump SEC-Stage 1,Primary Pump SEC-Stage 2,Primary Pump SEC-Stage 3,Recycle Pump SEC-Stage 1,Recycle Pump SEC-Stage 2,Recycle Pump SEC-Stage 3,ERD SEC-Stage 1,ERD SEC-Stage 2,ERD SEC-Stage 3,Net SEC-Stage 1,Net SEC-Stage 2,Net SEC-Stage 3
9.125000e+01,4.875000e-01,1.545825e+00,7.535897e-01,5.966930e+00,2.908878e+00,3.000000e+00,1.764808e+02,4.977425e+02,2.840184e+04,1.384590e+04,1.205902e+01,-1.587061e+00,1.047196e+01,1.316078e+01,5.006107e+01,9.945705e+01,7.549769e+02,6.790522e-01,8.667728e-01,1.647012e-01,1.475188e-03,9.768321e-03,1.635814e-01,3.395261e-01,4.176851e-01,2.453720e-01,2.037157e-01,8.751414e-01,6.706835e-01,2.657285e+01,6.500000e+01,4.691091e+01,3.654197e+02,1.678362e+02,2.577850e+01,4.118434e+01,7.422150e+01,5.881566e+01,4.538535e+01,5.229298e+01,4.836532e+01,7.930681e+01,5.006107e+01,8.123999e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,4.778111e+00,1.040309e+01,2.379453e+00,5.180640e+00,1.238361e+02,2.397445e+02,5.925129e+01,4.133188e+01,1.280953e-01,2.419439e-01,6.605678e-02,5.057878e-02,1.941850e+00,2.972608e+00,1.895783e+00,0.000000e+00,2.090505e-02,4.009257e-02,-4.875453e-01,-3.037844e-01,-1.129785e-01,1.454304e+00,2.689729e+00,1.822897e+00
9.125000e+01,5.250000e-01,1.573411e+00,8.260410e-01,6.160965e+00,3.234507e+00,3.000000e+00,1.900665e+02,5.298694e+02,2.840184e+04,1.491097e+04,1.334194e+01,-1.697711e+00,1.164422e+01,1.272462e+01,5.391150e+01,9.942199e+01,8.184623e+02,6.885685e-01,8.848430e-01,1.689819e-01,1.740840e-03,8.891630e-03,1.646699e-01,3.442843e-01,4.312676e-01,2.470048e-01,2.065706e-01,8.982650e-01,6.751465e-01,2.956965e+01,6.500000e+01,4.861295e+01,3.834391e+02,1.913136e+02,2.319781e+01,3.987994e+01,7.680219e+01,6.012006e+01,5.092841e+01,5.344125e+01,5.207064e+01,7.873559e+01,5.391150e+01,8.073743e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,4.903805e+00,9.828420e+00,2.599753e+00,5.210539e+00,1.331454e+02,2.330687e+02,5.852549e+01,4.133188e+01,1.377248e-01,2.358112e-01,6.592036e-02,5.064111e-02,2.014561e+00,2.993322e+00,1.979360e+00,0.000000e+00,2.928896e-02,4.269314e-02,-4.611440e-01,-3.143158e-01,-1.227999e-01,1.553417e+00,2.708295e+00,1.899253e+00
9.125000e+01,5.625000e-01,1.606107e+00,9.034352e-01,6.404549e+00,3.602559e+00,3.000000e+00,2.058970e+02,5.633051e+02,2.840184e+04,1.597604e+04,1.478594e+01,-1.816727e+00,1.296921e+01,1.228686e+01,5.776186e+01,9.938550e+01,8.799484e+02,6.999476e-01,9.061594e-01,1.744623e-01,2.124538e-03,8.149143e-03,1.652378e-01,3.499738e-01,4.483184e-01,2.478567e-01,2.099843e-01,9.286319e-01,6.774751e-01,3.348149e+01,6.500000e+01,5.025768e+01,3.959387e+02,2.168439e+02,2.060121e+01,3.871901e+01,7.939879e+01,6.128099e+01,5.681102e+01,5.445205e+01,5.577382e+01,7.815941e+01,5.776186e+01,8.022895e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.088166e+00,9.290561e+00,2.867805e+00,5.236370e+00,1.469158e+02,2.266665e+02,5.890820e+01,4.133188e+01,1.519688e-01,2.299216e-01,6.711715e-02,5.069953e-02,2.137827e+00,3.014550e+00,2.061474e+00,0.000000e+00,4.255847e-02,4.528918e-02,-4.397600e-01,-3.250722e-01,-1.323172e-01,1.698067e+00,2.732036e+00,1.974446e+00
9.125000e+01,6.000000e-01,1.643214e+00,9.859282e-01,6.725027e+00,4.035016e+00,3.000000e+00,2.245795e+02,5.939268e+02,2.840184e+04,1.704110e+04,1.645950e+01,-1.933438e+00,1.452606e+01,1.174664e+01,6.161219e+01,9.935208e+01,9.335396e+02,7.122649e-01,9.309487e-01,1.815313e-01,2.756748e-03,7.499477e-03,1.643449e-01,3.561324e-01,4.707519e-01,2.465174e-01,2.136795e-01,9.693995e-01,6.738141e-01,3.902527e+01,6.500000e+01,5.152208e+01,3.981991e+02,2.429609e+02,1.832590e+01,3.790051e+01,8.167410e+01,6.209949e+01,6.272663e+01,5.514165e+01,5.947709e+01,7.765356e+01,6.161219e+01,7.978066e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.396529e+00,8.844603e+00,3.207048e+00,5.256169e+00,1.702624e+02,2.212956e+02,6.175953e+01,4.133188e+01,1.761184e-01,2.249735e-01,7.128133e-02,5.074729e-02,2.346421e+00,3.033490e+00,2.126237e+00,0.000000e+00,6.651865e-02,4.747028e-02,-4.213346e-01,-3.345990e-01,-1.391765e-01,1.925087e+00,2.765410e+00,2.034530e+00
9.125000e+01,6.375000e-01,1.682779e+00,1.072771e+00,7.110524e+00,4.532959e+00,3.000000e+00,2.469491e+02,6.232374e+02,2.840184e+04,1.810617e+04,1.839501e+01,-2.076359e+00,1.631865e+01,1.128762e+01,6.546249e+01,9.932009e+01,9.760304e+02,7.249732e-01,9.578054e-01,1.902690e-01,3.574755e-03,6.925030e-03,1.617178e-01,3.624866e-01,4.977366e-01,2.425768e-01,2.174920e-01,1.019735e+00,6.630432e-01,4.655643e+01,6.500000e+01,5.235122e+01,3.852379e+02,2.700480e+02,1.628900e+01,3.746193e+01,8.371100e+01,6.253807e+01,6.869844e+01,5.546142e+01,6.318030e+01,7.719966e+01,6.546249e+01,7.937576e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.926682e+00,8.454728e+00,3.696033e+00,5.272588e+00,1.962861e+02,2.166511e+02,6.377786e+01,4.133188e+01,2.030372e-01,2.206879e-01,7.469898e-02,5.078692e-02,2.645937e+00,3.050777e+00,2.170729e+00,0.000000e+00,9.860438e-02,4.920837e-02,-4.188381e-01,-3.431588e-01,-1.427349e-01,2.227099e+00,2.806222e+00,2.077202e+00
9.125000e+01,6.750000e-01,1.725197e+00,1.164508e+00,7.502781e+00,5.064377e+00,3.000000e+00,2.741676e+02,6.682294e+02,2.840184e+04,1.917124e+04,2.060887e+01,-2.377114e+00,1.823176e+01,1.153442e+01,6.931248e+01,9.927099e+01,1.013004e+03,7.401722e-01,9.850253e-01,2.013905e-01,3.717419e-03,6.458896e-03,1.585193e-01,3.700861e-01,5.251947e-01,2.377790e-01,2.220516e-01,1.075268e+00,6.499291e-01,5.617243e+01,6.500000e+01,5.332824e+01,3.504962e+02,3.053592e+02,1.337509e+01,3.716032e+01,8.662491e+01,6.283968e+01,7.589705e+01,5.558362e+01,6.687568e+01,7.654598e+01,6.931248e+01,7.878890e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.897253e+00,7.916778e+00,4.612029e+00,5.293762e+00,1.966829e+02,2.102454e+02,5.657081e+01,4.133188e+01,2.034476e-01,2.147647e-01,6.737936e-02,5.083827e-02,3.026567e+00,3.076130e+00,2.224609e+00,0.000000e+00,1.022692e-01,5.144255e-02,-4.759361e-01,-3.555305e-01,-1.467699e-01,2.550631e+00,2.822869e+00,2.129281e+00
9.125000e+01,7.125000e-01,1.765499e+00,1.257918e+00,7.838721e+00,5.585089e+00,3.000000e+00,3.080481e+02,7.000553e+02,2.840184e+04,2.023631e+04,2.268369e+01,-2.577367e+00,2.010632e+01,1.136221e+01,7.316261e+01,9.923625e+01,1.061263e+03,7.544561e-01,1.011043e+00,2.100550e-01,3.820309e-03,6.022309e-03,1.573304e-01,3.772281e-01,5.487105e-01,2.359956e-01,2.263368e-01,1.120444e+00,6.450548e-01,6.500000e+01,6.500000e+01,5.406326e+01,3.335959e+02,3.369356e+02,1.135253e+01,3.686597e+01,8.864747e+01,6.313403e+01,8.246270e+01,5.575313e+01,7.057567e+01,7.608903e+01,7.316261e+01,7.837843e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.649210e+00,7.573390e+00,5.358621e+00,5.305506e+00,1.939492e+02,2.059777e+02,4.866817e+01,4.133188e+01,2.006199e-01,2.108123e-01,5.910424e-02,5.087130e-02,3.326147e+00,3.094088e+00,2.265342e+00,0.000000e+00,1.048630e-01,5.310324e-02,-4.926432e-01,-3.643214e-01,-1.478569e-01,2.833503e+00,2.834629e+00,2.170588e+00
9.125000e+01,7.500000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.125000e+01,7.875000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.125000e+01,8.250000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.125000e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.125000e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.843750e+01,3.000000e-01,1.694646e+00,5.083938e-01,7.299917e+00,2.189975e+00,3.000000e+00,1.400641e+02,5.024702e+02,2.840184e+04,8.520552e+03,9.878700e+00,-1.994790e+00,7.883910e+00,2.019284e+01,3.088260e+01,9.949191e+01,3.875468e+02,7.530576e-01,9.415884e-01,2.196148e-01,1.598110e-03,1.886457e-02,1.364513e-01,3.765288e-01,5.109942e-01,2.046770e-01,2.259173e-01,1.135196e+00,5.594504e-01,3.004907e+01,6.500000e+01,5.892329e+01,1.834938e+02,1.026617e+02,3.259867e+01,3.109049e+01,6.740133e+01,6.890951e+01,2.554446e+01,6.363930e+01,2.977521e+01,7.873919e+01,3.088260e+01,8.062782e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.855621e+00,1.046613e+01,2.943754e+00,5.261562e+00,1.434615e+02,2.323424e+02,9.689984e+01,4.133188e+01,1.494596e-01,2.341193e-01,1.048806e-01,5.018457e-02,3.584669e+00,2.993873e+00,2.502323e+00,0.000000e+00,8.841225e-03,5.723912e-02,-1.310025e+00,-3.197265e-01,-2.172765e-01,2.274644e+00,2.682987e+00,2.342286e+00
9.843750e+01,3.375000e-01,1.655903e+00,5.544005e-01,7.065483e+00,2.361949e+00,3.000000e+00,1.477458e+02,4.936652e+02,2.840184e+04,9.585621e+03,1.041530e+01,-1.912278e+00,8.503017e+00,1.835690e+01,3.473440e+01,9.950196e+01,4.454510e+02,7.321842e-01,9.237184e-01,2.084424e-01,1.498877e-03,1.649798e-02,1.396529e-01,3.660921e-01,4.945838e-01,2.094793e-01,2.196553e-01,1.083326e+00,5.725767e-01,2.860766e+01,6.500000e+01,6.014455e+01,2.173412e+02,1.137113e+02,3.080079e+01,3.079278e+01,6.919921e+01,6.920722e+01,2.944620e+01,6.320226e+01,3.348730e+01,7.882889e+01,3.473440e+01,8.081095e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.576061e+00,1.061366e+01,2.759748e+00,5.190442e+00,1.301525e+02,2.348691e+02,8.296089e+01,4.133188e+01,1.356301e-01,2.370500e-01,9.039997e-02,5.044353e-02,3.104050e+00,2.989162e+00,2.525683e+00,0.000000e+00,9.492685e-03,5.248448e-02,-1.094394e+00,-3.164305e-01,-2.045655e-01,2.009656e+00,2.682224e+00,2.373602e+00
9.843750e+01,3.750000e-01,1.635536e+00,6.125623e-01,6.701425e+00,2.499382e+00,3.000000e+00,1.571409e+02,5.135792e+02,2.840184e+04,1.065069e+04,1.081692e+01,-1.819146e+00,8.997775e+00,1.684576e+01,3.860417e+01,9.948318e+01,5.422830e+02,7.223868e-01,9.131492e-01,1.937687e-01,1.478639e-03,1.439051e-02,1.515556e-01,3.611934e-01,4.690997e-01,2.273334e-01,2.167161e-01,1.014158e+00,6.213780e-01,2.775242e+01,6.500000e+01,5.619839e+01,2.644613e+02,1.330675e+02,2.988420e+01,3.396710e+01,7.011580e+01,6.603290e+01,3.326573e+01,5.972475e+01,3.719996e+01,7.872205e+01,3.860417e+01,8.071604e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.171509e+00,1.030955e+01,2.628281e+00,5.197941e+00,1.235261e+02,2.336722e+02,7.385307e+01,4.133188e+01,1.286784e-01,2.360672e-01,8.099092e-02,5.050787e-02,2.683010e+00,2.993702e+00,2.335440e+00,0.000000e+00,1.202921e-02,4.911113e-02,-8.789987e-01,-3.170502e-01,-1.758188e-01,1.804011e+00,2.688681e+00,2.208732e+00
9.843750e+01,4.125000e-01,1.608924e+00,6.636810e-01,6.257252e+00,2.581116e+00,3.000000e+00,1.664079e+02,5.256845e+02,2.840184e+04,1.171576e+04,1.099969e+01,-1.707667e+00,9.292018e+00,1.552469e+01,4.246334e+01,9.946843e+01,6.409248e+02,7.113370e-01,8.975867e-01,1.777710e-01,1.367161e-03,1.241166e-02,1.641186e-01,3.556685e-01,4.380076e-01,2.461780e-01,2.134011e-01,9.360373e-01,6.728864e-01,2.695774e+01,6.500000e+01,4.979424e+01,3.081449e+02,1.492496e+02,2.899287e+01,3.948496e+01,7.100713e+01,6.051504e+01,3.697570e+01,5.384872e+01,4.091356e+01,7.877683e+01,4.246334e+01,8.077678e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,4.794459e+00,9.898776e+00,2.521699e+00,5.206370e+00,1.163034e+02,2.335787e+02,6.465629e+01,4.133188e+01,1.211660e-01,2.362799e-01,7.151777e-02,5.063649e-02,2.329472e+00,2.991692e+00,2.029502e+00,0.000000e+00,1.364274e-02,4.288807e-02,-7.038961e-01,-3.136821e-01,-1.323661e-01,1.625576e+00,2.691652e+00,1.940024e+00
9.843750e+01,4.500000e-01,1.626582e+00,7.319618e-01,6.202654e+00,2.791194e+00,3.000000e+00,1.775127e+02,5.475562e+02,2.840184e+04,1.278083e+04,1.173509e+01,-1.686795e+00,1.004830e+01,1.437394e+01,4.632340e+01,9.944630e+01,7.357219e+02,7.179660e-01,9.086158e-01,1.736798e-01,1.508907e-03,1.110087e-02,1.726935e-01,3.589830e-01,4.341858e-01,2.590402e-01,2.153898e-01,9.185386e-01,7.080433e-01,2.699542e+01,6.500000e+01,4.989651e+01,3.591696e+02,1.689869e+02,2.757246e+01,3.945929e+01,7.242754e+01,6.054071e+01,4.131545e+01,5.378339e+01,4.462535e+01,7.844173e+01,4.632340e+01,8.047706e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,4.487261e+00,9.537351e+00,2.458374e+00,5.225097e+00,1.177831e+02,2.297480e+02,6.083527e+01,4.133188e+01,1.227077e-01,2.327572e-01,6.787650e-02,5.067141e-02,2.138450e+00,3.004156e+00,2.038888e+00,0.000000e+00,1.852579e-02,4.386607e-02,-5.877774e-01,-3.197305e-01,-1.337237e-01,1.550673e+00,2.702952e+00,1.949030e+00
9.843750e+01,4.875000e-01,1.652691e+00,8.056871e-01,6.390666e+00,3.115450e+00,3.000000e+00,1.901818e+02,5.819611e+02,2.840184e+04,1.384590e+04,1.302718e+01,-1.811565e+00,1.121562e+01,1.390604e+01,5.018326e+01,9.941150e+01,8.019678e+02,7.266926e-01,9.259988e-01,1.777700e-01,1.747902e-03,1.006548e-02,1.737629e-01,3.633463e-01,4.473466e-01,2.606444e-01,2.180078e-01,9.402635e-01,7.124279e-01,2.991995e+01,6.500000e+01,5.168141e+01,3.788361e+02,1.936967e+02,2.510569e+01,3.820612e+01,7.489431e+01,6.179388e+01,4.662121e+01,5.488570e+01,4.832984e+01,7.784951e+01,5.018326e+01,7.995447e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,4.608802e+00,9.013991e+00,2.683705e+00,5.248847e+00,1.252938e+02,2.233487e+02,5.980677e+01,4.133188e+01,1.305324e-01,2.268658e-01,6.736930e-02,5.072917e-02,2.196141e+00,3.026122e+00,2.128361e+00,0.000000e+00,2.564584e-02,4.662826e-02,-5.560374e-01,-3.308965e-01,-1.452969e-01,1.640103e+00,2.720871e+00,2.029692e+00
9.843750e+01,5.250000e-01,1.684307e+00,8.842611e-01,6.621661e+00,3.476372e+00,3.000000e+00,2.047792e+02,6.185139e+02,2.840184e+04,1.491097e+04,1.446269e+01,-1.947751e+00,1.251494e+01,1.346742e+01,5.404304e+01,9.937452e+01,8.676301e+02,7.376518e-01,9.466550e-01,1.829900e-01,2.073898e-03,9.199872e-03,1.745622e-01,3.688259e-01,4.635163e-01,2.618432e-01,2.212955e-01,9.686020e-01,7.157048e-01,3.360429e+01,6.500000e+01,5.344292e+01,3.939814e+02,2.208495e+02,2.257227e+01,3.707957e+01,7.742773e+01,6.292043e+01,5.230001e+01,5.586334e+01,5.203183e+01,7.724019e+01,5.404304e+01,7.941507e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,4.772485e+00,8.513807e+00,2.953675e+00,5.269168e+00,1.358274e+02,2.170918e+02,5.955374e+01,4.133188e+01,1.415063e-01,2.210974e-01,6.779880e-02,5.078451e-02,2.299191e+00,3.049104e+00,2.218168e+00,0.000000e+00,3.631827e-02,4.943543e-02,-5.311684e-01,-3.425355e-01,-1.568524e-01,1.768023e+00,2.742886e+00,2.110751e+00
9.843750e+01,5.625000e-01,1.720924e+00,9.680198e-01,6.912460e+00,3.888259e+00,3.000000e+00,2.217800e+02,6.552073e+02,2.840184e+04,1.597604e+04,1.609006e+01,-2.092326e+00,1.399773e+01,1.300384e+01,5.790274e+01,9.933739e+01,9.292492e+02,7.502374e-01,9.706868e-01,1.896047e-01,2.557034e-03,8.461349e-03,1.744956e-01,3.751187e-01,4.838722e-01,2.617434e-01,2.250712e-01,1.005492e+00,7.154319e-01,3.853457e+01,6.500000e+01,5.496992e+01,4.011926e+02,2.498947e+02,2.014118e+01,3.620762e+01,7.985882e+01,6.379238e+01,5.822161e+01,5.659358e+01,5.573240e+01,7.665413e+01,5.790274e+01,7.889407e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.021421e+00,8.061624e+00,3.292229e+00,5.285499e+00,1.520614e+02,2.113598e+02,6.081014e+01,4.133188e+01,1.584191e-01,2.158045e-01,7.005257e-02,5.083379e-02,2.470539e+00,3.071603e+00,2.297834e+00,0.000000e+00,5.369946e-02,5.203147e-02,-5.127151e-01,-3.538475e-01,-1.666848e-01,1.957824e+00,2.771455e+00,2.183180e+00
9.843750e+01,6.000000e-01,1.761122e+00,1.056673e+00,7.304693e+00,4.382816e+00,3.000000e+00,2.418353e+02,6.845221e+02,2.840184e+04,1.704110e+04,1.800480e+01,-2.226659e+00,1.577814e+01,1.236703e+01,6.176249e+01,9.930773e+01,9.772894e+02,7.628637e-01,9.982579e-01,1.981890e-01,3.400935e-03,7.795064e-03,1.720468e-01,3.814318e-01,5.113285e-01,2.580703e-01,2.288591e-01,1.055730e+00,7.053921e-01,4.585177e+01,6.500000e+01,5.569981e+01,3.933783e+02,2.778933e+02,1.835428e+01,3.588947e+01,8.164572e+01,6.411053e+01,6.384252e+01,5.679906e+01,5.943551e+01,7.622153e+01,6.176249e+01,7.850637e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.462543e+00,7.732631e+00,3.741793e+00,5.296782e+00,1.816347e+02,2.072814e+02,6.570539e+01,4.133188e+01,1.892288e-01,2.120312e-01,7.670445e-02,5.086678e-02,2.767810e+00,3.088529e+00,2.338590e+00,0.000000e+00,8.695015e-02,5.367529e-02,-4.984723e-01,-3.621881e-01,-1.702002e-01,2.269338e+00,2.813291e+00,2.222065e+00
9.843750e+01,6.375000e-01,1.802590e+00,1.149151e+00,7.704282e+00,4.911480e+00,3.000000e+00,2.658098e+02,7.232757e+02,2.840184e+04,1.810617e+04,2.015478e+01,-2.473457e+00,1.768133e+01,1.227231e+01,6.562203e+01,9.926852e+01,1.019067e+03,7.769364e-01,1.025654e+00,2.084580e-01,3.929913e-03,7.231629e-03,1.688486e-01,3.884682e-01,5.392998e-01,2.532729e-01,2.330809e-01,1.110311e+00,6.922793e-01,5.498156e+01,6.500000e+01,5.630094e+01,3.677092e+02,3.112191e+02,1.617959e+01,3.582357e+01,8.382041e+01,6.417643e+01,7.011605e+01,5.671381e+01,6.313445e+01,7.569069e+01,6.562203e+01,7.802699e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.209058e+00,7.336076e+00,4.494111e+00,5.309846e+00,1.950200e+02,2.024467e+02,6.319462e+01,4.133188e+01,2.031738e-01,2.075480e-01,7.489060e-02,5.090274e-02,3.135414e+00,3.109666e+00,2.374463e+00,0.000000e+00,1.071146e-01,5.538357e-02,-5.331468e-01,-3.724041e-01,-1.722081e-01,2.602267e+00,2.844377e+00,2.257639e+00
9.843750e+01,6.750000e-01,1.843803e+00,1.244567e+00,8.076886e+00,5.451898e+00,3.000000e+00,2.949833e+02,7.598728e+02,2.840184e+04,1.917124e+04,2.237285e+01,-2.746012e+00,1.962683e+01,1.227386e+01,6.948154e+01,9.923148e+01,1.062981e+03,7.914701e-01,1.052333e+00,2.186321e-01,4.031566e-03,6.731445e-03,1.663399e-01,3.957350e-01,5.653820e-01,2.495099e-01,2.374410e-01,1.161809e+00,6.819937e-01,6.499999e+01,6.500000e+01,5.670491e+01,3.406550e+02,3.455416e+02,1.424329e+01,3.587509e+01,8.575671e+01,6.412491e+01,7.642712e+01,5.651904e+01,6.683356e+01,7.521326e+01,6.948154e+01,7.759381e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.096351e+00,6.995995e+00,5.396425e+00,5.320109e+00,1.942940e+02,1.982637e+02,5.573845e+01,4.133188e+01,2.024175e-01,2.036607e-01,6.719738e-02,5.093137e-02,3.510932e+00,3.128974e+00,2.400325e+00,0.000000e+00,1.098987e-01,5.680273e-02,-5.768936e-01,-3.816387e-01,-1.715138e-01,2.934039e+00,2.857234e+00,2.285614e+00
9.843750e+01,7.125000e-01,1.896250e+00,1.351078e+00,8.168798e+00,5.820269e+00,3.000000e+00,3.311604e+02,8.208246e+02,2.840184e+04,2.023631e+04,2.376000e+01,-2.807032e+00,2.095297e+01,1.181411e+01,7.334054e+01,9.916980e+01,1.193205e+03,8.146905e-01,1.081559e+00,2.197278e-01,4.295637e-03,6.431154e-03,1.768907e-01,4.073453e-01,5.718159e-01,2.653360e-01,2.444072e-01,1.170998e+00,7.252517e-01,6.500000e+01,6.500000e+01,6.035335e+01,3.964367e+02,3.937745e+02,1.025844e+01,3.392155e+01,8.974156e+01,6.607845e+01,8.547868e+01,5.827790e+01,7.051402e+01,7.424584e+01,7.334054e+01,7.673367e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.436515e+00,6.480030e+00,5.287590e+00,5.323338e+00,1.739389e+02,1.904094e+02,4.354733e+01,4.133188e+01,1.812113e-01,1.963794e-01,5.354648e-02,5.099854e-02,3.326147e+00,3.168149e+00,2.591241e+00,0.000000e+00,1.155526e-01,6.206787e-02,-4.980959e-01,-4.017050e-01,-1.945588e-01,2.828051e+00,2.881997e+00,2.458751e+00
9.843750e+01,7.500000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.843750e+01,7.875000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
