"fs.unit.process_flow.properties_in[0.0].flow_mol_phase_comp[Liq,H2O]","fs.unit.process_flow.properties_in[0.0].flow_mol_phase_comp[Liq,PFOA]",fs.unit.process_flow.properties_in[0.0].temperature,fs.unit.process_flow.properties_in[0.0].pressure,"fs.unit.process_flow.properties_out[0.0].flow_mol_phase_comp[Liq,H2O]","fs.unit.process_flow.properties_out[0.0].flow_mol_phase_comp[Liq,PFOA]",fs.unit.process_flow.properties_out[0.0].temperature,fs.unit.process_flow.properties_out[0.0].pressure,"fs.unit.gac_removed[0.0].flow_mol_phase_comp[Liq,H2O]","fs.unit.gac_removed[0.0].flow_mol_phase_comp[Liq,PFOA]",fs.unit.gac_removed[0.0].temperature,fs.unit.gac_removed[0.0].pressure,fs.unit.freund_k,fs.unit.freund_ninv,fs.unit.ds,fs.unit.kf,fs.unit.equil_conc,fs.unit.dg,fs.unit.N_Bi,fs.unit.velocity_sup,fs.unit.velocity_int,fs.unit.bed_voidage,fs.unit.bed_length,fs.unit.bed_diameter,fs.unit.bed_area,fs.unit.bed_volume,fs.unit.ebct,fs.unit.residence_time,fs.unit.bed_mass_gac,fs.unit.particle_dens_app,fs.unit.particle_dens_bulk,fs.unit.particle_dia,fs.unit.min_N_St,fs.unit.min_ebct,fs.unit.throughput,fs.unit.min_residence_time,fs.unit.min_operational_time,fs.unit.conc_ratio_replace,fs.unit.operational_time,fs.unit.bed_volumes_treated,fs.unit.ele_throughput[1],fs.unit.ele_throughput[2],fs.unit.ele_throughput[3],fs.unit.ele_throughput[4],fs.unit.ele_throughput[5],fs.unit.ele_min_operational_time[1],fs.unit.ele_min_operational_time[2],fs.unit.ele_min_operational_time[3],fs.unit.ele_min_operational_time[4],fs.unit.ele_min_operational_time[5],fs.unit.ele_conc_ratio_replace[0],fs.unit.ele_conc_ratio_replace[1],fs.unit.ele_conc_ratio_replace[2],fs.unit.ele_conc_ratio_replace[3],fs.unit.ele_conc_ratio_replace[4],fs.unit.ele_conc_ratio_replace[5],fs.unit.ele_operational_time[0],fs.unit.ele_operational_time[1],fs.unit.ele_operational_time[2],fs.unit.ele_operational_time[3],fs.unit.ele_operational_time[4],fs.unit.ele_operational_time[5],fs.unit.ele_conc_ratio_term[1],fs.unit.ele_conc_ratio_term[2],fs.unit.ele_conc_ratio_term[3],fs.unit.ele_conc_ratio_term[4],fs.unit.ele_conc_ratio_term[5],fs.unit.conc_ratio_avg,fs.unit.mass_adsorbed,fs.unit.gac_usage_rate,fs.unit.a0,fs.unit.a1,fs.unit.b0,fs.unit.b1,fs.unit.b2,fs.unit.b3,fs.unit.b4,fs.unit.N_Re,fs.unit.N_Sc,fs.unit.shape_correction_factor,"fs.unit.process_flow.mass_transfer_term[0.0,Liq,H2O]","fs.unit.process_flow.mass_transfer_term[0.0,Liq,PFOA]","fs.unit.process_flow.properties_in[0.0].conc_mass_phase_comp[Liq,H2O]","fs.unit.process_flow.properties_in[0.0].conc_mass_phase_comp[Liq,PFOA]",fs.unit.process_flow.properties_in[0.0].dens_mass_phase[Liq],"fs.unit.process_flow.properties_in[0.0].mass_frac_phase_comp[Liq,H2O]","fs.unit.process_flow.properties_in[0.0].mass_frac_phase_comp[Liq,PFOA]","fs.unit.process_flow.properties_in[0.0].flow_mass_phase_comp[Liq,H2O]","fs.unit.process_flow.properties_in[0.0].flow_mass_phase_comp[Liq,PFOA]",fs.unit.process_flow.properties_in[0.0].flow_vol_phase[Liq],"fs.unit.process_flow.properties_in[0.0].diffus_phase_comp[Liq,PFOA]","fs.unit.gac_removed[0.0].flow_mass_phase_comp[Liq,H2O]","fs.unit.gac_removed[0.0].flow_mass_phase_comp[Liq,PFOA]",fs.unit.elements_ss_approx,fs.unit.conc_ratio_start_breakthrough,fs.unit.process_flow.properties_in[0.0].hl_diffus_cont,fs.unit.process_flow.properties_in[0.0].hl_visc_coeff,fs.unit.process_flow.properties_in[0.0].hl_molar_volume_coeff,flag,filtered_x,filtered_y,all_bvs,all_cbs,all_cnorms,keep_cbs,keep_bvs,excl_cbs,excl_bvs,keep_cnorms,excl_cnorms,c0,R^2,MAE,MSE,MAPE (%),RMSE,SS Residual,SS Total,n,media,species,curve,"fs.unit.process_flow.properties_in[0.0].flow_mol_phase_comp[Liq,PFBS]","fs.unit.process_flow.properties_out[0.0].flow_mol_phase_comp[Liq,PFBS]","fs.unit.gac_removed[0.0].flow_mol_phase_comp[Liq,PFBS]","fs.unit.process_flow.mass_transfer_term[0.0,Liq,PFBS]","fs.unit.process_flow.properties_in[0.0].conc_mass_phase_comp[Liq,PFBS]","fs.unit.process_flow.properties_in[0.0].mass_frac_phase_comp[Liq,PFBS]","fs.unit.process_flow.properties_in[0.0].flow_mass_phase_comp[Liq,PFBS]","fs.unit.process_flow.properties_in[0.0].diffus_phase_comp[Liq,PFBS]","fs.unit.gac_removed[0.0].flow_mass_phase_comp[Liq,PFBS]"
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,31.210307719148457,0.9113511091081564,2e-13,2.2702742438444613e-05,2.424016291222147e-06,101666.40456855422,0.4453069571461326,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001552,0.0046898494912499,0.006194353208043,604.2,271.28580000000005,1.843067853521114,540,297.53999999999996,0.00065,160.68546310918302,4174.745726292954,1.025675959885299,1874.460831105536,195464675.59053212,0.6920000000000001,32474031.1089211,53747.1550958641,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,4.734248426047584e-06,5.675512988637854e-08,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.164633018020109,2048.4131747046267,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436415e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_theta_full,,,,,,,,,,,,,0.8114291516973712,5203.289986476291,37685228.26472731,246.17479578385235,6138.829551692025,489907967.441455,2598004791.574273,13,calgon_reactivated,PFOA,2,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,31.210307719148457,0.9113511091081564,2e-13,2.2702742438444613e-05,2.424016291222147e-06,101666.40456855422,0.4453069571461326,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001552,0.0046898494912499,0.006194353208043,604.2,271.28580000000005,1.843067853521114,540,297.53999999999996,0.00065,160.68546310918302,4174.745726292954,1.0442950708918626,1874.460831105536,199012948.76356143,0.788,36022304.28195042,59619.8349585409,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,5.251535812644505e-06,5.116462953328097e-08,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.164633018020109,2048.4131747046267,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436415e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_theta_full,,,,,,,,,,,,,0.8114291516973712,5203.289986476291,37685228.26472731,246.17479578385235,6138.829551692025,489907967.441455,2598004791.574273,13,calgon_reactivated,PFOA,2,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,31.210307719148457,0.9113511091081564,2e-13,2.2702742438444613e-05,2.424016291222147e-06,101666.40456855422,0.4453069571461326,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001552,0.0046898494912499,0.006194353208043,604.2,271.28580000000005,1.843067853521114,540,297.53999999999996,0.00065,160.68546310918302,4174.745726292954,1.074054275701608,1874.460831105536,204684207.0765861,0.884,41693562.59497509,69006.22739982637,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,6.078324013102023e-06,4.4205093995571415e-08,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.164633018020109,2048.4131747046267,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436415e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_theta_full,,,,,,,,,,,,,0.8114291516973712,5203.289986476291,37685228.26472731,246.17479578385235,6138.829551692025,489907967.441455,2598004791.574273,13,calgon_reactivated,PFOA,2,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,31.210307719148457,0.9113511091081564,2e-13,2.2702742438444613e-05,2.424016291222147e-06,101666.40456855422,0.4453069571461326,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001552,0.0046898494912499,0.006194353208043,604.2,271.28580000000005,1.843067853521114,540,297.53999999999996,0.00065,160.68546310918302,4174.745726292954,1.152682976529296,1874.460831105536,219668601.85669553,0.98,56677957.37508453,93806.6159799479,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,8.262834065613506e-06,3.2518247637684304e-08,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.164633018020109,2048.4131747046267,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436415e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_theta_full,,,,,,,,,,,,,0.8114291516973712,5203.289986476291,37685228.26472731,246.17479578385235,6138.829551692025,489907967.441455,2598004791.574273,13,calgon_reactivated,PFOA,2,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,3.7,0.8316,2e-13,2.1780739924681135e-05,1.2039403154122855e-06,45819.38002285852,1.0208612693446697,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001551,0.00468984949125,0.006194353208043,604.2,271.28580000000005,1.6724134226395293,490,269.98999999999995,0.0007,33.253238993240466,969.7901524437888,0.8203961609402193,435.4357784472611,16368407.06894082,0.01,8846992.675743282,14642.490360382788,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,1.289764766496329e-06,1.8903750505241898e-07,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.408066327098579,2048.4131747046263,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436416e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_initial_guess,0.01,390.6145838216016,390.6145838216016,0.158,0.01,0.158,390.6145838216016,3.4591194969999997,37303.6927088216,0.01,0.2189316137341772,15.8,0.8119553791743931,5193.966848620122,37580063.53343801,246.16462733274577,6130.258031554464,488540825.9346941,2598004791.574273,13,cabot_norit,PFOA,3,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,3.7,0.8316,2e-13,2.1780739924681135e-05,1.2039403154122855e-06,45819.38002285852,1.0208612693446697,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001551,0.00468984949125,0.006194353208043,604.2,271.28580000000005,1.6724134226395293,490,269.98999999999995,0.0007,33.253238993240466,969.7901524437888,0.8203961609402193,435.4357784472611,16368407.06894082,0.01,8846992.675743282,14642.490360382788,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,1.289764766496329e-06,1.8903750505241898e-07,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.408066327098579,2048.4131747046263,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436416e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_initial_guess,0.01,7812.291667643202,7812.291667643202,0.158,0.01,0.158,7812.291667643202,5.974842767,49217.4375,0.01,0.3781546055063291,15.8,0.8119553791743931,5193.966848620122,37580063.53343801,246.16462733274577,6130.258031554464,488540825.9346941,2598004791.574273,13,cabot_norit,PFOA,3,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,3.7,0.8316,2e-13,2.1780739924681135e-05,1.2039403154122855e-06,45819.38002285852,1.0208612693446697,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001551,0.00468984949125,0.006194353208043,604.2,271.28580000000005,1.6724134226395293,490,269.98999999999995,0.0007,33.253238993240466,969.7901524437888,0.8203961609402193,435.4357784472611,16368407.06894082,0.01,8846992.675743282,14642.490360382788,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,1.289764766496329e-06,1.8903750505241898e-07,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.408066327098579,2048.4131747046263,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436416e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_initial_guess,0.01,11913.744791178398,11913.744791178398,0.158,0.01,0.158,11913.744791178398,5.660377358,51170.510397135935,0.01,0.3582517315189873,15.8,0.8119553791743931,5193.966848620122,37580063.53343801,246.16462733274577,6130.258031554464,488540825.9346941,2598004791.574273,13,cabot_norit,PFOA,3,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,3.7,0.8316,2e-13,2.1780739924681135e-05,1.2039403154122855e-06,45819.38002285852,1.0208612693446697,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001551,0.00468984949125,0.006194353208043,604.2,271.28580000000005,1.6724134226395293,490,269.98999999999995,0.0007,33.253238993240466,969.7901524437888,0.8203961609402193,435.4357784472611,16368407.06894082,0.01,8846992.675743282,14642.490360382788,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,1.289764766496329e-06,1.8903750505241898e-07,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.408066327098579,2048.4131747046263,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436416e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_initial_guess,0.01,13866.817710286408,13866.817710286408,0.158,0.01,0.158,13866.817710286408,,,0.01,,15.8,0.8119553791743931,5193.966848620122,37580063.53343801,246.16462733274577,6130.258031554464,488540825.9346941,2598004791.574273,13,cabot_norit,PFOA,3,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,3.7,0.8316,2e-13,2.1780739924681135e-05,1.2039403154122855e-06,45819.38002285852,1.0208612693446697,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001551,0.00468984949125,0.006194353208043,604.2,271.28580000000005,1.6724134226395293,490,269.98999999999995,0.0007,33.253238993240466,969.7901524437888,0.8203961609402193,435.4357784472611,16368407.06894082,0.01,8846992.675743282,14642.490360382788,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,1.289764766496329e-06,1.8903750505241898e-07,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.408066327098579,2048.4131747046263,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436416e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_initial_guess,0.01,16991.734376464807,16991.734376464807,0.158,0.01,0.158,16991.734376464807,,,0.01,,15.8,0.8119553791743931,5193.966848620122,37580063.53343801,246.16462733274577,6130.258031554464,488540825.9346941,2598004791.574273,13,cabot_norit,PFOA,3,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,3.7,0.8316,2e-13,2.1780739924681135e-05,1.2039403154122855e-06,45819.38002285852,1.0208612693446697,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001551,0.00468984949125,0.006194353208043,604.2,271.28580000000005,1.6724134226395293,490,269.98999999999995,0.0007,33.253238993240466,969.7901524437888,0.8203961609402193,435.4357784472611,16368407.06894082,0.01,8846992.675743282,14642.490360382788,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,1.289764766496329e-06,1.8903750505241898e-07,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.408066327098579,2048.4131747046263,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436416e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_initial_guess,0.01,19140.114585286407,19140.114585286407,0.158,0.01,0.158,19140.114585286407,,,0.01,,15.8,0.8119553791743931,5193.966848620122,37580063.53343801,246.16462733274577,6130.258031554464,488540825.9346941,2598004791.574273,13,cabot_norit,PFOA,3,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,3.7,0.8316,2e-13,2.1780739924681135e-05,1.2039403154122855e-06,45819.38002285852,1.0208612693446697,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001551,0.00468984949125,0.006194353208043,604.2,271.28580000000005,1.6724134226395293,490,269.98999999999995,0.0007,33.253238993240466,969.7901524437888,0.8203961609402193,435.4357784472611,16368407.06894082,0.01,8846992.675743282,14642.490360382788,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,1.289764766496329e-06,1.8903750505241898e-07,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.408066327098579,2048.4131747046263,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436416e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_initial_guess,0.01,20897.880210286407,20897.880210286407,0.158,0.01,0.158,20897.880210286407,,,0.01,,15.8,0.8119553791743931,5193.966848620122,37580063.53343801,246.16462733274577,6130.258031554464,488540825.9346941,2598004791.574273,13,cabot_norit,PFOA,3,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,3.7,0.8316,2e-13,2.1780739924681135e-05,1.2039403154122855e-06,45819.38002285852,1.0208612693446697,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001551,0.00468984949125,0.006194353208043,604.2,271.28580000000005,1.6724134226395293,490,269.98999999999995,0.0007,33.253238993240466,969.7901524437888,0.9008532252863208,435.4357784472611,17973672.967893403,0.1492715548101265,10452258.574695868,17299.335608566482,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,1.5237895332403744e-06,1.6000497985079678e-07,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.408066327098579,2048.4131747046263,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436416e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_initial_guess,0.1492715548101265,23046.260414713593,23046.260414713593,2.358490565999998,0.1492715548101265,2.358490565999998,23046.260414713593,,,0.1492715548101265,,15.8,0.8119553791743931,5193.966848620122,37580063.53343801,246.16462733274577,6130.258031554464,488540825.9346941,2598004791.574273,13,cabot_norit,PFOA,3,,,,,,,,,
0.5695642730465565,3.9119974704035554e-13,298.15,101325,0.5695642730465565,3.9119974704035575e-14,298.15,101325.0,0,3.5207977233631997e-13,298.15,101325.0,3.7,0.8316,2e-13,2.1780739924681135e-05,1.2039403154122855e-06,45819.38002285852,1.0208612693446697,0.0021860311155246,0.0048686661815693,0.449,1.3208,0.0772741990001551,0.00468984949125,0.006194353208043,604.2,271.28580000000005,1.6724134226395293,490,269.98999999999995,0.0007,33.253238993240466,969.7901524437888,0.9140146353555536,435.4357784472611,18236267.221586116,0.1890773027848101,10714852.82838858,17733.95039455243,0.8171037290212039,0.8874920507298238,0.92617001412789,0.9581440852341824,0.9881619933151106,12298200.244360711,13357612.463999018,13939753.166603902,14420993.815895326,14872792.322479416,0,0.0100000000028273,0.132500000000183,0.2550000000000835,0.3775000000000535,0.5000000000001515,0,8708429.323450925,9767841.54308923,10349982.245694114,10831222.894985538,11283021.401569627,0.0038590857115523,0.0066899740761891,0.0099964147132498,0.0134886170943463,0.0175685738527558,0.1,1.562072012802708e-06,1.5608365783695472e-07,3.68421,13.1579,0.784576,0.239663,0.484422,0.003206,0.134987,3.408066327098579,2048.4131747046263,1,0,-3.5207977233631997e-13,999.9999999842,1.5800000000000006e-08,1000.0,0.9999999999842,1.5800000000000003e-11,0.010252156914838,1.6198407925700001e-13,1.0252156915e-05,4.881827613436416e-10,0.0,1.4578567133130005e-13,5,0.01,1.326e-08,1.14,0.589,test_initial_guess,0.1890773027848101,24999.3333338216,24999.3333338216,2.9874213839999997,0.1890773027848101,2.9874213839999997,24999.3333338216,,,0.1890773027848101,,15.8,0.8119553791743931,5193.966848620122,37580063.53343801,246.16462733274577,6130.258031554464,488540825.9346941,2598004791.574273,13,cabot_norit,PFOA,3,,,,,,,,,
